age_start,age_end,sex,race_ethnicity,born_in_us,state,non_reference_person_emigration_rate
18,19,Female,Asian,1,23,0.0002508825911593
18,19,Female,Asian,1,24,0.0015095477942638
18,19,Female,Asian,1,25,0.001338631493465
18,19,Female,Asian,1,26,0.0008329435297454
18,19,Female,Asian,1,27,0.0010462816581981
18,19,Female,Asian,1,28,0.0003019883041732
18,19,Female,Asian,1,29,0.0005535059565146
18,19,Female,Asian,1,30,0.0002894799128761
18,19,Female,Asian,1,31,0.0006612409379393
18,19,Female,Asian,1,32,0.0008030897759333
18,19,Female,Asian,1,33,0.000620462322222
18,19,Female,Asian,1,34,0.0009810568164198
18,19,Female,Asian,1,35,0.0008168270409838
18,19,Female,Asian,1,36,0.0010456097827225
18,19,Female,Asian,1,37,0.0008206147176497
18,19,Female,Asian,1,38,0.0012164004419846
18,19,Female,Asian,1,39,0.000897993038467
18,19,Female,Asian,1,40,0.0003751515381821
18,19,Female,Asian,1,41,0.0006703476642088
18,19,Female,Asian,1,42,0.0005837711262433
18,19,Female,Asian,1,44,0.0021371479987647
18,19,Female,Asian,1,45,0.0006039766083465
18,19,Female,Asian,1,46,0.0004529824562599
18,19,Female,Asian,1,47,0.0006767545811619
18,19,Female,Asian,1,48,0.0010930264936474
18,19,Female,Asian,1,49,0.0035711215678536
18,19,Female,Asian,1,50,0.0009059649125198
18,19,Female,Asian,1,51,0.0011651157623331
18,19,Female,Asian,1,53,0.0011220245456237
18,19,Female,Asian,1,54,0.0002860941829009
18,19,Female,Asian,1,55,0.0003876772931821
18,19,Female,Asian,1,56,0.0003136032389491
18,19,Female,Black,0,1,0.0038096986064936
18,19,Female,Black,0,2,0.0158892307734247
18,19,Female,Black,0,4,0.0074990588723583
18,19,Female,Black,0,5,0.0080640832872644
18,19,Female,Black,0,6,0.0123537833134305
18,19,Female,Black,0,8,0.0075422565140983
18,19,Female,Black,0,9,0.0114136092397797
18,19,Female,Black,0,10,0.0081536842126784
18,19,Female,Black,0,11,0.0120119543645985
18,19,Female,Black,0,12,0.0110109581675487
18,19,Female,Black,0,13,0.009507557095391
18,19,Female,Black,0,15,0.0107195288949898
18,19,Female,Black,0,16,0.0062340522651714
18,19,Female,Black,0,17,0.009285914088365
18,19,Female,Black,0,18,0.0078159576476562
18,19,Female,Black,0,19,0.0032112971668395
18,19,Female,Black,0,20,0.0058539271270512
18,19,Female,Black,0,21,0.0075653742605412
18,19,Female,Black,0,22,0.0123350607320007
18,19,Female,Black,0,23,0.0154710931214924
18,19,Female,Black,0,24,0.0168008461947544
18,19,Female,Black,0,25,0.0070751545549167
18,19,Female,Black,0,26,0.0121521255092804
18,19,Female,Black,0,27,0.0109050299623925
18,19,Female,Black,0,28,0.007317408908814
18,19,Female,Black,0,29,0.0075463890515388
18,19,Female,Black,0,30,0.00376323886739
18,19,Female,Black,0,31,0.0107240009554383
18,19,Female,Black,0,32,0.0067947368438987
18,19,Female,Black,0,33,0.0158892307734247
18,19,Female,Black,0,34,0.0089321319689352
18,19,Female,Black,0,35,0.0050668444881199
18,19,Female,Black,0,36,0.0080282429170988
18,19,Female,Black,0,37,0.0094848439526905
18,19,Female,Black,0,38,0.0040698731454737
18,19,Female,Black,0,39,0.0047060982786098
18,19,Female,Black,0,40,0.0088406246408528
18,19,Female,Black,0,41,0.0061999720803744
18,19,Female,Black,0,42,0.0086753003744323
18,19,Female,Black,0,44,0.0062340522651714
18,19,Female,Black,0,45,0.0066164134335158
18,19,Female,Black,0,46,0.0025088259115933
18,19,Female,Black,0,47,0.0101168914808968
18,19,Female,Black,0,48,0.0102044034320813
18,19,Female,Black,0,49,0.0140880224266397
18,19,Female,Black,0,50,0.0033451012154578
18,19,Female,Black,0,51,0.0095039203803763
18,19,Female,Black,0,53,0.0151398412154163
18,19,Female,Black,0,54,0.0025848509392174
18,19,Female,Black,0,55,0.0060490580312862
18,19,Female,Black,0,56,0.0052964102578082
18,19,Female,Black,1,1,0.0003436844497738
18,19,Female,Black,1,2,0.000387837822082
18,19,Female,Black,1,4,0.0002796096054142
18,19,Female,Black,1,5,0.0005993306344361
18,19,Female,Black,1,6,0.0005375120233345
18,19,Female,Black,1,8,0.0006467417359906
18,19,Female,Black,1,9,0.0004468509670863
18,19,Female,Black,1,10,0.0001516054644432
18,19,Female,Black,1,11,0.0006109773909512
18,19,Female,Black,1,12,0.0005914609825836
18,19,Female,Black,1,13,0.000249611839974
18,19,Female,Black,1,15,0.0011673009449774
18,19,Female,Black,1,16,0.0005774281860016
18,19,Female,Black,1,17,0.0002052287863055
18,19,Female,Black,1,18,0.0002409436649789
18,19,Female,Black,1,19,0.0001877352722961
18,19,Female,Black,1,20,0.0002245827671155
18,19,Female,Black,1,21,0.0002549804919223
18,19,Female,Black,1,22,0.0002507502691175
18,19,Female,Black,1,23,0.0001602860999073
18,19,Female,Black,1,24,0.0005236026383246
18,19,Female,Black,1,25,0.0005022356606893
18,19,Female,Black,1,26,0.0004094377788101
18,19,Female,Black,1,27,0.0004064578292525
18,19,Female,Black,1,28,7.107417041673661e-05
18,19,Female,Black,1,29,0.0002405039955027
18,19,Female,Black,1,30,0.000156104723388
18,19,Female,Black,1,31,0.0006906318520678
18,19,Female,Black,1,32,0.0003045132899941
18,19,Female,Black,1,33,0.000325218173725
18,19,Female,Black,1,34,0.0004409585449074
18,19,Female,Black,1,35,0.0002589755779709
18,19,Female,Black,1,36,0.000470138770827
18,19,Female,Black,1,37,0.0003570986898328
18,19,Female,Black,1,38,0.0002090688259661
18,19,Female,Black,1,39,0.0002230419000849
18,19,Female,Black,1,40,0.0002455120158134
18,19,Female,Black,1,41,0.0003464569116009
18,19,Female,Black,1,42,0.000331297539346
18,19,Female,Black,1,44,0.0007643376433169
18,19,Female,Black,1,45,0.0001590590071303
18,19,Female,Black,1,46,0.0002023246702897
18,19,Female,Black,1,47,0.0002159963401655
18,19,Female,Black,1,48,0.0003749111170627
18,19,Female,Black,1,49,0.0005719978268856
18,19,Female,Black,1,50,0.000152050055248
18,19,Female,Black,1,51,0.000369504701265
18,19,Female,Black,1,53,0.0005783137682391
18,19,Female,Black,1,54,0.0001369339678842
18,19,Female,Black,1,55,0.0001963087567756
18,19,Female,Black,1,56,0.0031592622590435
18,19,Female,Latino,0,1,0.0027919163592696
18,19,Female,Latino,0,2,0.0074355048242023
18,19,Female,Latino,0,4,0.00517334251248
18,19,Female,Latino,0,5,0.0026138659266618
18,19,Female,Latino,0,6,0.0052606506762862
18,19,Female,Latino,0,8,0.0057597894436066
18,19,Female,Latino,0,9,0.0071166360596259
18,19,Female,Latino,0,10,0.0060249729537053
18,19,Female,Latino,0,11,0.0146236361225225
18,19,Female,Latino,0,12,0.0066995700168543
18,19,Female,Latino,0,13,0.0050315825631649
18,19,Female,Latino,0,15,0.0104454543732303
18,19,Female,Latino,0,16,0.004121084172459
18,19,Female,Latino,0,17,0.004237213340405
18,19,Female,Latino,0,18,0.0046042933719099
18,19,Female,Latino,0,19,0.0027136415042174
18,19,Female,Latino,0,20,0.0045190653843971
18,19,Female,Latino,0,21,0.0035007002002704
18,19,Female,Latino,0,22,0.003404613553705
18,19,Female,Latino,0,23,0.0031779633599595
18,19,Female,Latino,0,24,0.0080573091287317
18,19,Female,Latino,0,25,0.0077700360340926
18,19,Female,Latino,0,26,0.0053898359945252
18,19,Female,Latino,0,27,0.00454448150149
18,19,Female,Latino,0,28,0.0016157923944901
18,19,Female,Latino,0,29,0.0039323292049211
18,19,Female,Latino,0,30,0.0088236123816199
18,19,Female,Latino,0,31,0.0123050911669266
18,19,Female,Latino,0,32,0.0046069804412836
18,19,Female,Latino,0,33,0.006095684051072
18,19,Female,Latino,0,34,0.0061205135820317
18,19,Female,Latino,0,35,0.0044800395777654
18,19,Female,Latino,0,36,0.0057396669110563
18,19,Female,Latino,0,37,0.0046904496595515
18,19,Female,Latino,0,38,0.0041288500345931
18,19,Female,Latino,0,39,0.0043605878626216
18,19,Female,Latino,0,40,0.0031763994016131
18,19,Female,Latino,0,41,0.003778149882401
18,19,Female,Latino,0,42,0.0045597431595905
18,19,Female,Latino,0,44,0.0036957538771183
18,19,Female,Latino,0,45,0.0047279755810141
18,19,Female,Latino,0,46,0.0320298669350254
18,19,Female,Latino,0,47,0.0041014548210934
18,19,Female,Latino,0,48,0.0051273427926651
18,19,Female,Latino,0,49,0.0063421207427919
18,19,Female,Latino,0,50,0.0031794353207561
18,19,Female,Latino,0,51,0.0080764199195192
18,19,Female,Latino,0,53,0.0068813257303817
18,19,Female,Latino,0,54,0.0035263651577503
18,19,Female,Latino,0,55,0.0042724403042525
18,19,Female,Latino,0,56,0.0036033600301903
18,19,Female,Latino,1,1,0.0003027213033493
18,19,Female,Latino,1,2,0.0004913672768441
18,19,Female,Latino,1,4,0.0004212085173593
18,19,Female,Latino,1,5,0.0001630831048146
18,19,Female,Latino,1,6,0.000451867554885
18,19,Female,Latino,1,8,0.0004989682676536
18,19,Female,Latino,1,9,0.0003515042382391
18,19,Female,Latino,1,10,0.0001910872743282
18,19,Female,Latino,1,11,0.000471868575382
18,19,Female,Latino,1,12,0.0005331131181182
18,19,Female,Latino,1,13,0.0003090225575504
18,19,Female,Latino,1,15,0.0005830254063446
18,19,Female,Latino,1,16,0.0002595480147928
18,19,Female,Latino,1,17,0.0003461753331615
18,19,Female,Latino,1,18,0.0001993637015675
18,19,Female,Latino,1,19,0.0002030261955544
18,19,Female,Latino,1,20,0.0002858010925413
18,19,Female,Latino,1,21,0.0001954763937946
18,19,Female,Latino,1,22,0.0002718098054973
18,19,Female,Latino,1,23,0.000197130383331
18,19,Female,Latino,1,24,0.0005510946614282
18,19,Female,Latino,1,25,0.0004597004610911
18,19,Female,Latino,1,26,0.0003095323275233
18,19,Female,Latino,1,27,0.0003184548447734
18,19,Female,Latino,1,28,0.0001396206381124
18,19,Female,Latino,1,29,0.000359469810704
18,19,Female,Latino,1,30,0.0001961012261328
18,19,Female,Latino,1,31,0.0006340173869276
18,19,Female,Latino,1,32,0.0003424621933454
18,19,Female,Latino,1,33,0.0003159015055369
18,19,Female,Latino,1,34,0.0005206525580615
18,19,Female,Latino,1,35,0.0001317555113079
18,19,Female,Latino,1,36,0.0003988782521186
18,19,Female,Latino,1,37,0.0004993503883225
18,19,Female,Latino,1,38,0.0002352709298062
18,19,Female,Latino,1,39,0.0003129967785786
18,19,Female,Latino,1,40,0.0002519832188944
18,19,Female,Latino,1,41,0.0002746510086705
18,19,Female,Latino,1,42,0.000234079031497
18,19,Female,Latino,1,44,0.000206162389787
18,19,Female,Latino,1,45,0.0003997862790093
18,19,Female,Latino,1,46,0.0002259532692198
18,19,Female,Latino,1,47,0.0003255247814884
18,19,Female,Latino,1,48,0.0003036115579132
18,19,Female,Latino,1,49,0.0005551939614861
18,19,Female,Latino,1,50,0.0002385786321358
18,19,Female,Latino,1,51,0.0004773318907917
18,19,Female,Latino,1,53,0.0006503473629618
18,19,Female,Latino,1,54,0.0001241542318094
18,19,Female,Latino,1,55,0.000285773722201
18,19,Female,Latino,1,56,0.0002260931783648
18,19,Female,Multiracial or Other,0,1,0.0028224291505425
18,19,Female,Multiracial or Other,0,2,0.0305240485910527
18,19,Female,Multiracial or Other,0,4,0.0138450022528671
18,19,Female,Multiracial or Other,0,5,0.0393049392816295
18,19,Female,Multiracial or Other,0,6,0.0152640540899532
18,19,Female,Multiracial or Other,0,8,0.020070607292747
18,19,Female,Multiracial or Other,0,9,0.0158892307734247
18,19,Female,Multiracial or Other,0,10,0.0044601349539437
18,19,Female,Multiracial or Other,0,11,0.0045995141712545
18,19,Female,Multiracial or Other,0,12,0.0134178500246909
18,19,Female,Multiracial or Other,0,13,0.0096520107987689
18,19,Female,Multiracial or Other,0,15,0.0008362753038644
18,19,Female,Multiracial or Other,0,16,0.0022997570856272
18,19,Female,Multiracial or Other,0,17,0.011020913825928
18,19,Female,Multiracial or Other,0,18,0.0141237606874886
18,19,Female,Multiracial or Other,0,19,0.0079446153867123
18,19,Female,Multiracial or Other,0,20,0.0048981839226346
18,19,Female,Multiracial or Other,0,21,0.0067831219091228
18,19,Female,Multiracial or Other,0,22,0.0073870985174693
18,19,Female,Multiracial or Other,0,23,0.0033451012154578
18,19,Female,Multiracial or Other,0,24,0.0210589326518595
18,19,Female,Multiracial or Other,0,25,0.0122743633309138
18,19,Female,Multiracial or Other,0,26,0.0089760215948118
18,19,Female,Multiracial or Other,0,27,0.0128228879925883
18,19,Female,Multiracial or Other,0,28,0.0075264777347801
18,19,Female,Multiracial or Other,0,29,0.0111503373848594
18,19,Female,Multiracial or Other,0,30,0.0041813765193222
18,19,Female,Multiracial or Other,0,31,0.0045397802209784
18,19,Female,Multiracial or Other,0,32,0.0133804048618313
18,19,Female,Multiracial or Other,0,33,0.0043904453452884
18,19,Female,Multiracial or Other,0,34,0.0181192982503966
18,19,Female,Multiracial or Other,0,35,0.0075264777347801
18,19,Female,Multiracial or Other,0,36,0.0125564277242001
18,19,Female,Multiracial or Other,0,37,0.0103489068853226
18,19,Female,Multiracial or Other,0,38,0.0008362753038644
18,19,Female,Multiracial or Other,0,39,0.0033785522276124
18,19,Female,Multiracial or Other,0,40,0.014077300948385
18,19,Female,Multiracial or Other,0,41,0.0080043493369883
18,19,Female,Multiracial or Other,0,42,0.0079947919049442
18,19,Female,Multiracial or Other,0,44,0.0033451012154578
18,19,Female,Multiracial or Other,0,45,0.0178753846201028
18,19,Female,Multiracial or Other,0,46,0.0016725506077289
18,19,Female,Multiracial or Other,0,47,0.0052636151478527
18,19,Female,Multiracial or Other,0,48,0.0095779655895726
18,19,Female,Multiracial or Other,0,49,0.0141121457527127
18,19,Female,Multiracial or Other,0,50,0.0041813765193222
18,19,Female,Multiracial or Other,0,51,0.0182526175017373
18,19,Female,Multiracial or Other,0,53,0.0169714694019552
18,19,Female,Multiracial or Other,0,54,0.0041813765193222
18,19,Female,Multiracial or Other,0,55,0.009123003314885
18,19,Female,Multiracial or Other,0,56,0.0025088259115933
18,19,Female,Multiracial or Other,1,1,0.0004181376519322
18,19,Female,Multiracial or Other,1,2,0.0004975308769826
18,19,Female,Multiracial or Other,1,4,0.0003847400758993
18,19,Female,Multiracial or Other,1,5,0.0002361998949846
18,19,Female,Multiracial or Other,1,6,0.0006440772003205
18,19,Female,Multiracial or Other,1,8,0.0003387064850777
18,19,Female,Multiracial or Other,1,9,0.0005903119791984
18,19,Female,Multiracial or Other,1,10,0.0001238926376095
18,19,Female,Multiracial or Other,1,11,0.0003041001104961
18,19,Female,Multiracial or Other,1,12,0.0006307742053039
18,19,Female,Multiracial or Other,1,13,0.0003859732171682
18,19,Female,Multiracial or Other,1,15,0.0005307131736062
18,19,Female,Multiracial or Other,1,16,0.0008268789521356
18,19,Female,Multiracial or Other,1,17,0.0004030050511956
18,19,Female,Multiracial or Other,1,18,0.0002508825911593
18,19,Female,Multiracial or Other,1,19,0.0001544712344717
18,19,Female,Multiracial or Other,1,20,0.0003774853802165
18,19,Female,Multiracial or Other,1,21,0.000134755262234
18,19,Female,Multiracial or Other,1,22,0.0002758394981333
18,19,Female,Multiracial or Other,1,23,0.0001475779947996
18,19,Female,Multiracial or Other,1,24,0.0006885500256369
18,19,Female,Multiracial or Other,1,25,0.0007529082953795
18,19,Female,Multiracial or Other,1,26,0.0003592314238309
18,19,Female,Multiracial or Other,1,27,0.0007287916441201
18,19,Female,Multiracial or Other,1,28,0.0002273369758078
18,19,Female,Multiracial or Other,1,29,0.0001660688546681
18,19,Female,Multiracial or Other,1,30,0.0003530940171872
18,19,Female,Multiracial or Other,1,31,0.0024985015251259
18,19,Female,Multiracial or Other,1,32,0.0002328266470986
18,19,Female,Multiracial or Other,1,33,0.0003136032389491
18,19,Female,Multiracial or Other,1,34,0.0005712263004538
18,19,Female,Multiracial or Other,1,35,0.0002750905604817
18,19,Female,Multiracial or Other,1,36,0.0006407947596316
18,19,Female,Multiracial or Other,1,37,0.0010187675841569
18,19,Female,Multiracial or Other,1,38,0.000330108672578
18,19,Female,Multiracial or Other,1,39,0.0002166090131321
18,19,Female,Multiracial or Other,1,40,0.0001427176416774
18,19,Female,Multiracial or Other,1,41,0.0003862315660418
18,19,Female,Multiracial or Other,1,42,0.0002453654971407
18,19,Female,Multiracial or Other,1,44,0.0007473098460065
18,19,Female,Multiracial or Other,1,45,0.0002152787910938
18,19,Female,Multiracial or Other,1,46,0.0003002013911308
18,19,Female,Multiracial or Other,1,47,0.0005479045094284
18,19,Female,Multiracial or Other,1,48,0.0004988671985924
18,19,Female,Multiracial or Other,1,49,0.0011483183276944
18,19,Female,Multiracial or Other,1,50,0.0003345101215457
18,19,Female,Multiracial or Other,1,51,0.0007819465138222
18,19,Female,Multiracial or Other,1,53,0.0011440839522935
18,19,Female,Multiracial or Other,1,54,0.0001766778810981
18,19,Female,Multiracial or Other,1,55,0.0004597704051549
18,19,Female,Multiracial or Other,1,56,0.0002787584346214
18,19,Female,NHOPI,0,1,0.0008362753038644
18,19,Female,NHOPI,0,2,0.0756829149997335
18,19,Female,NHOPI,0,4,0.0008362753038644
18,19,Female,NHOPI,0,5,0.007693732795553
18,19,Female,NHOPI,0,6,0.0082643677087781
18,19,Female,NHOPI,0,8,0.0041813765193222
18,19,Female,NHOPI,0,9,0.009199028342509
18,19,Female,NHOPI,0,10,0.0008362753038644
18,19,Female,NHOPI,0,11,0.0008362753038644
18,19,Female,NHOPI,0,12,0.0053893297360154
18,19,Female,NHOPI,0,13,0.0125441295579668
18,19,Female,NHOPI,0,15,0.003386914980651
18,19,Female,NHOPI,0,16,0.0008362753038644
18,19,Female,NHOPI,0,17,0.0108715789502379
18,19,Female,NHOPI,0,18,0.0012544129557966
18,19,Female,NHOPI,0,19,0.0033451012154578
18,19,Female,NHOPI,0,20,0.0020906882596611
18,19,Female,NHOPI,0,21,0.0050176518231867
18,19,Female,NHOPI,0,22,0.0008362753038644
18,19,Female,NHOPI,0,23,0.0
18,19,Female,NHOPI,0,24,0.0083627530386445
18,19,Female,NHOPI,0,25,0.0064114439962941
18,19,Female,NHOPI,0,26,0.0054357894751189
18,19,Female,NHOPI,0,27,0.0008362753038644
18,19,Female,NHOPI,0,28,0.0008362753038644
18,19,Female,NHOPI,0,29,0.0045995141712545
18,19,Female,NHOPI,0,30,0.0008362753038644
18,19,Female,NHOPI,0,31,0.0008362753038644
18,19,Female,NHOPI,0,32,0.0041813765193222
18,19,Female,NHOPI,0,33,0.0008362753038644
18,19,Female,NHOPI,0,34,0.0167255060772891
18,19,Female,NHOPI,0,35,0.0008362753038644
18,19,Female,NHOPI,0,36,0.004878272605876
18,19,Female,NHOPI,0,37,0.0045995141712545
18,19,Female,NHOPI,0,38,0.0008362753038644
18,19,Female,NHOPI,0,39,0.0023415708508204
18,19,Female,NHOPI,0,40,0.023833846160137
18,19,Female,NHOPI,0,41,0.0025088259115933
18,19,Female,NHOPI,0,42,0.0036238596500793
18,19,Female,NHOPI,0,44,0.0008362753038644
18,19,Female,NHOPI,0,45,0.1087157895023797
18,19,Female,NHOPI,0,46,0.0008362753038644
18,19,Female,NHOPI,0,47,0.0020906882596611
18,19,Female,NHOPI,0,48,0.0052964102578082
18,19,Female,NHOPI,0,49,0.0019513090423504
18,19,Female,NHOPI,0,50,0.0008362753038644
18,19,Female,NHOPI,0,51,0.0125441295579668
18,19,Female,NHOPI,0,53,0.0015889230773424
18,19,Female,NHOPI,0,54,0.0008362753038644
18,19,Female,NHOPI,0,55,0.0013937921731074
18,19,Female,NHOPI,0,56,0.0008362753038644
18,19,Female,NHOPI,1,1,0.0010453441298305
18,19,Female,NHOPI,1,2,0.0
18,19,Female,NHOPI,1,4,0.0004561501657442
18,19,Female,NHOPI,1,5,0.0001858389564143
18,19,Female,NHOPI,1,6,0.0010515540949582
18,19,Female,NHOPI,1,8,0.003725226353578
18,19,Female,NHOPI,1,9,0.0016725506077289
18,19,Female,NHOPI,1,10,0.0008362753038644
18,19,Female,NHOPI,1,11,0.0008362753038644
18,19,Female,NHOPI,1,12,0.0016361908119087
18,19,Female,NHOPI,1,13,0.0073870985174693
18,19,Female,NHOPI,1,15,0.0034106914353687
18,19,Female,NHOPI,1,16,0.0
18,19,Female,NHOPI,1,17,0.001324102564452
18,19,Female,NHOPI,1,18,0.0012544129557966
18,19,Female,NHOPI,1,19,0.0008362753038644
18,19,Female,NHOPI,1,20,0.0006272064778983
18,19,Female,NHOPI,1,21,0.0003345101215457
18,19,Female,NHOPI,1,22,0.0012544129557966
18,19,Female,NHOPI,1,23,0.0004181376519322
18,19,Female,NHOPI,1,24,0.0031360323894917
18,19,Female,NHOPI,1,25,0.0108715789502379
18,19,Female,NHOPI,1,26,0.0007317408908814
18,19,Female,NHOPI,1,27,0.0014634817817628
18,19,Female,NHOPI,1,28,0.0008362753038644
18,19,Female,NHOPI,1,29,0.0008362753038644
18,19,Female,NHOPI,1,30,0.0008362753038644
18,19,Female,NHOPI,1,31,0.0033451012154578
18,19,Female,NHOPI,1,32,0.0025785155202487
18,19,Female,NHOPI,1,33,0.0008362753038644
18,19,Female,NHOPI,1,34,0.0021504222099371
18,19,Female,NHOPI,1,35,0.0008362753038644
18,19,Female,NHOPI,1,36,0.0012079532166931
18,19,Female,NHOPI,1,37,0.001324102564452
18,19,Female,NHOPI,1,38,0.0008362753038644
18,19,Female,NHOPI,1,39,0.0014444755248567
18,19,Female,NHOPI,1,40,0.0010453441298305
18,19,Female,NHOPI,1,41,0.005540323888102
18,19,Female,NHOPI,1,42,0.0006968960865537
18,19,Female,NHOPI,1,44,0.0008362753038644
18,19,Female,NHOPI,1,45,0.0010453441298305
18,19,Female,NHOPI,1,46,0.0025088259115933
18,19,Female,NHOPI,1,47,0.0006690202430915
18,19,Female,NHOPI,1,48,0.0016082217382008
18,19,Female,NHOPI,1,49,0.0003421126243081
18,19,Female,NHOPI,1,50,0.0008362753038644
18,19,Female,NHOPI,1,51,0.0013380404861831
18,19,Female,NHOPI,1,53,0.0002951559895992
18,19,Female,NHOPI,1,54,0.0016725506077289
18,19,Female,NHOPI,1,55,0.0006272064778983
18,19,Female,NHOPI,1,56,0.0004181376519322
18,19,Female,White,0,1,0.0054864278709383
18,19,Female,White,0,2,0.0150086039595792
18,19,Female,White,0,4,0.008380538153555
18,19,Female,White,0,5,0.0071387863187331
18,19,Female,White,0,6,0.0099709174779084
18,19,Female,White,0,8,0.0096994379330614
18,19,Female,White,0,9,0.0115477454996358
18,19,Female,White,0,10,0.0152944821302378
18,19,Female,White,0,11,0.0147023059195878
18,19,Female,White,0,12,0.0085780367065681
18,19,Female,White,0,13,0.0072657036604322
18,19,Female,White,0,15,0.0279525322421793
18,19,Female,White,0,16,0.0060814083576476
18,19,Female,White,0,17,0.0076801502963924
18,19,Female,White,0,18,0.0084723894213382
18,19,Female,White,0,19,0.0067467248275441
18,19,Female,White,0,20,0.0058651134367387
18,19,Female,White,0,21,0.0069100837822062
18,19,Female,White,0,22,0.004898912288105
18,19,Female,White,0,23,0.006905057352832
18,19,Female,White,0,24,0.0111022054124144
18,19,Female,White,0,25,0.0109967802980028
18,19,Female,White,0,26,0.0068291145611998
18,19,Female,White,0,27,0.0113091466155473
18,19,Female,White,0,28,0.002374987879318
18,19,Female,White,0,29,0.0051379747932075
18,19,Female,White,0,30,0.0058128561367259
18,19,Female,White,0,31,0.0147068436683284
18,19,Female,White,0,32,0.0064845536271352
18,19,Female,White,0,33,0.0081345334014689
18,19,Female,White,0,34,0.0084720382196543
18,19,Female,White,0,35,0.0099104432494999
18,19,Female,White,0,36,0.0093976251822875
18,19,Female,White,0,37,0.0070320686464819
18,19,Female,White,0,38,0.0056166652352935
18,19,Female,White,0,39,0.0063245047601098
18,19,Female,White,0,40,0.0057683861990679
18,19,Female,White,0,41,0.0086766532498152
18,19,Female,White,0,42,0.008953545483823
18,19,Female,White,0,44,0.0038593553038918
18,19,Female,White,0,45,0.0047427657165009
18,19,Female,White,0,46,0.0062893197544903
18,19,Female,White,0,47,0.0055724909086596
18,19,Female,White,0,48,0.0101689601430988
18,19,Female,White,0,49,0.0068839463494603
18,19,Female,White,0,50,0.0050505143483028
18,19,Female,White,0,51,0.011537749759403
18,19,Female,White,0,53,0.0089076007778243
18,19,Female,White,0,54,0.0025157279017961
18,19,Female,White,0,55,0.0064982307253562
18,19,Female,White,0,56,0.0084619938514961
18,19,Female,White,1,1,0.0001070945859376
18,19,Female,White,1,2,0.000392651945242
18,19,Female,White,1,4,0.0002285706054415
18,19,Female,White,1,5,0.0001386734045408
18,19,Female,White,1,6,0.0003615263586576
18,19,Female,White,1,8,0.000345649592242
18,19,Female,White,1,9,0.0002879628437553
18,19,Female,White,1,10,0.0001426729045372
18,19,Female,White,1,11,0.0007655996593137
18,19,Female,White,1,12,0.0003140930165029
18,19,Female,White,1,13,0.0001944756486091
18,19,Female,White,1,15,0.0004315981720449
18,19,Female,White,1,16,0.0001961956158599
18,19,Female,White,1,17,0.0002205111849321
18,19,Female,White,1,18,0.0001766762607486
18,19,Female,White,1,19,0.0001315500266056
18,19,Female,White,1,20,0.0001894756324323
18,19,Female,White,1,21,0.0001122928719205
18,19,Female,White,1,22,0.0001213834457477
18,19,Female,White,1,23,0.0001566712245312
18,19,Female,White,1,24,0.0003604382881412
18,19,Female,White,1,25,0.0002951132874423
18,19,Female,White,1,26,0.0002481206764207
18,19,Female,White,1,27,0.0001836000942851
18,19,Female,White,1,28,7.223706144248946e-05
18,19,Female,White,1,29,0.0001649000768758
18,19,Female,White,1,30,0.0001715269023951
18,19,Female,White,1,31,0.0002676211535293
18,19,Female,White,1,32,0.0002310043593244
18,19,Female,White,1,33,0.0002396510622117
18,19,Female,White,1,34,0.0003016352351831
18,19,Female,White,1,35,0.0001940704381385
18,19,Female,White,1,36,0.0003025263700087
18,19,Female,White,1,37,0.0001862208948819
18,19,Female,White,1,38,6.549209000543665e-05
18,19,Female,White,1,39,0.0001631033735074
18,19,Female,White,1,40,0.0001297495626653
18,19,Female,White,1,41,0.0002688242138532
18,19,Female,White,1,42,0.0001237509707844
18,19,Female,White,1,44,9.514855906944545e-05
18,19,Female,White,1,45,0.0001722278296087
18,19,Female,White,1,46,0.0003492403480995
18,19,Female,White,1,47,0.0001961155273119
18,19,Female,White,1,48,0.0002625166377101
18,19,Female,White,1,49,0.0005936919474062
18,19,Female,White,1,50,0.0005023287855859
18,19,Female,White,1,51,0.0003120535137105
18,19,Female,White,1,53,0.0003111450077779
18,19,Female,White,1,54,0.0001024181449524
18,19,Female,White,1,55,0.0001357320726236
18,19,Female,White,1,56,0.0003322913324832
18,19,Male,AIAN,0,1,0.0008362753038644
18,19,Male,AIAN,0,2,0.0
18,19,Male,AIAN,0,4,0.0008362753038644
18,19,Male,AIAN,0,5,0.0008362753038644
18,19,Male,AIAN,0,6,0.0066902024309156
18,19,Male,AIAN,0,8,0.0008362753038644
18,19,Male,AIAN,0,9,0.0008362753038644
18,19,Male,AIAN,0,10,0.0008362753038644
18,19,Male,AIAN,0,11,0.0008362753038644
18,19,Male,AIAN,0,12,0.0008362753038644
18,19,Male,AIAN,0,13,0.0
18,19,Male,AIAN,0,15,0.0008362753038644
18,19,Male,AIAN,0,16,0.0008362753038644
18,19,Male,AIAN,0,17,0.0008362753038644
18,19,Male,AIAN,0,18,0.0
18,19,Male,AIAN,0,19,0.0008362753038644
18,19,Male,AIAN,0,20,0.0008362753038644
18,19,Male,AIAN,0,21,0.0
18,19,Male,AIAN,0,22,0.0008362753038644
18,19,Male,AIAN,0,23,0.0008362753038644
18,19,Male,AIAN,0,24,0.0008362753038644
18,19,Male,AIAN,0,25,0.0008362753038644
18,19,Male,AIAN,0,26,0.0008362753038644
18,19,Male,AIAN,0,27,0.0008362753038644
18,19,Male,AIAN,0,28,0.0
