age_start,age_end,sex,race_ethnicity,relationship,proportion
18,19,Male,Black,Opp-sex spouse,0.004146
18,19,Male,Black,Other nonrelative,0.164709
18,19,Male,Black,Other relative,0.220961
18,19,Male,Black,Parent,0.000000
18,19,Male,Black,Parent-in-law,0.000000
18,19,Male,Black,Roommate,0.093007
18,19,Male,Black,Same-sex partner,0.001384
18,19,Male,Black,Same-sex spouse,0.000225
18,19,Male,Black,Sibling,0.041320
18,19,Male,Black,Stepchild,0.039672
18,19,Male,Latino,Adopted child,0.008674
18,19,Male,Latino,Biological child,0.261532
18,19,Male,Latino,Child-in-law,0.015938
18,19,Male,Latino,Foster child,0.006862
18,19,Male,Latino,Grandchild,0.110752
18,19,Male,Latino,Opp-sex partner,0.018441
18,19,Male,Latino,Opp-sex spouse,0.006461
18,19,Male,Latino,Other nonrelative,0.152749
18,19,Male,Latino,Other relative,0.170700
18,19,Male,Latino,Parent,0.000000
18,19,Male,Latino,Parent-in-law,0.000000
18,19,Male,Latino,Roommate,0.098192
18,19,Male,Latino,Same-sex partner,0.002156
18,19,Male,Latino,Same-sex spouse,0.000351
18,19,Male,Latino,Sibling,0.084702
18,19,Male,Latino,Stepchild,0.062489
18,19,Male,Multiracial or Other,Adopted child,0.006247
18,19,Male,Multiracial or Other,Biological child,0.303277
18,19,Male,Multiracial or Other,Child-in-law,0.011542
18,19,Male,Multiracial or Other,Foster child,0.004942
18,19,Male,Multiracial or Other,Grandchild,0.193337
18,19,Male,Multiracial or Other,Opp-sex partner,0.013410
18,19,Male,Multiracial or Other,Opp-sex spouse,0.004653
18,19,Male,Multiracial or Other,Other nonrelative,0.158818
18,19,Male,Multiracial or Other,Other relative,0.106439
18,19,Male,Multiracial or Other,Parent,0.000000
18,19,Male,Multiracial or Other,Parent-in-law,0.000000
18,19,Male,Multiracial or Other,Roommate,0.104389
18,19,Male,Multiracial or Other,Same-sex partner,0.001553
18,19,Male,Multiracial or Other,Same-sex spouse,0.000253
18,19,Male,Multiracial or Other,Sibling,0.046473
18,19,Male,Multiracial or Other,Stepchild,0.044668
18,19,Male,NHOPI,Adopted child,0.007622
18,19,Male,NHOPI,Biological child,0.204198
18,19,Male,NHOPI,Child-in-law,0.014032
18,19,Male,NHOPI,Foster child,0.006029
18,19,Male,NHOPI,Grandchild,0.180108
18,19,Male,NHOPI,Opp-sex partner,0.016259
18,19,Male,NHOPI,Opp-sex spouse,0.005677
18,19,Male,NHOPI,Other nonrelative,0.194382
18,19,Male,NHOPI,Other relative,0.130453
18,19,Male,NHOPI,Parent,0.000000
18,19,Male,NHOPI,Parent-in-law,0.000000
18,19,Male,NHOPI,Roommate,0.127389
18,19,Male,NHOPI,Same-sex partner,0.001894
18,19,Male,NHOPI,Same-sex spouse,0.000308
18,19,Male,NHOPI,Sibling,0.056885
18,19,Male,NHOPI,Stepchild,0.054762
18,19,Male,White,Adopted child,0.007275
18,19,Male,White,Biological child,0.181479
18,19,Male,White,Child-in-law,0.013405
18,19,Male,White,Foster child,0.005755
18,19,Male,White,Grandchild,0.194513
18,19,Male,White,Opp-sex partner,0.015541
18,19,Male,White,Opp-sex spouse,0.005419
18,19,Male,White,Other nonrelative,0.224472
18,19,Male,White,Other relative,0.093835
18,19,Male,White,Parent,0.000000
18,19,Male,White,Parent-in-law,0.000000
18,19,Male,White,Roommate,0.149928
18,19,Male,White,Same-sex partner,0.001808
18,19,Male,White,Same-sex spouse,0.000294
18,19,Male,White,Sibling,0.054689
18,19,Male,White,Stepchild,0.051587
19,20,Female,AIAN,Adopted child,0.012769
19,20,Female,AIAN,Biological child,0.270550
19,20,Female,AIAN,Child-in-law,0.018858
19,20,Female,AIAN,Foster child,0.001454
19,20,Female,AIAN,Grandchild,0.081447
19,20,Female,AIAN,Opp-sex partner,0.052954
19,20,Female,AIAN,Opp-sex spouse,0.019233
19,20,Female,AIAN,Other nonrelative,0.130302
19,20,Female,AIAN,Other relative,0.059919
19,20,Female,AIAN,Parent,0.000000
19,20,Female,AIAN,Parent-in-law,0.000000
19,20,Female,AIAN,Roommate,0.285917
19,20,Female,AIAN,Same-sex partner,0.003723
19,20,Female,AIAN,Same-sex spouse,0.000105
19,20,Female,AIAN,Sibling,0.029298
19,20,Female,AIAN,Stepchild,0.033470
19,20,Female,Asian,Adopted child,0.010942
19,20,Female,Asian,Biological child,0.260612
19,20,Female,Asian,Child-in-law,0.016154
19,20,Female,Asian,Foster child,0.001248
19,20,Female,Asian,Grandchild,0.069962
19,20,Female,Asian,Opp-sex partner,0.045332
19,20,Female,Asian,Opp-sex spouse,0.016447
19,20,Female,Asian,Other nonrelative,0.111811
19,20,Female,Asian,Other relative,0.051429
19,20,Female,Asian,Parent,0.000000
19,20,Female,Asian,Parent-in-law,0.000000
19,20,Female,Asian,Roommate,0.358891
19,20,Female,Asian,Same-sex partner,0.003195
19,20,Female,Asian,Same-sex spouse,0.000090
19,20,Female,Asian,Sibling,0.025174
19,20,Female,Asian,Stepchild,0.028714
19,20,Female,Black,Adopted child,0.009038
19,20,Female,Black,Biological child,0.364492
19,20,Female,Black,Child-in-law,0.013336
19,20,Female,Black,Foster child,0.001033
19,20,Female,Black,Grandchild,0.146640
19,20,Female,Black,Opp-sex partner,0.037391
19,20,Female,Black,Opp-sex spouse,0.013546
19,20,Female,Black,Other nonrelative,0.092550
19,20,Female,Black,Other relative,0.067665
19,20,Female,Black,Parent,0.000000
19,20,Female,Black,Parent-in-law,0.000000
19,20,Female,Black,Roommate,0.206953
19,20,Female,Black,Same-sex partner,0.002645
19,20,Female,Black,Same-sex spouse,0.000075
19,20,Female,Black,Sibling,0.020878
19,20,Female,Black,Stepchild,0.023759
19,20,Female,Latino,Adopted child,0.011942
19,20,Female,Latino,Biological child,0.310897
19,20,Female,Latino,Child-in-law,0.049773
19,20,Female,Latino,Foster child,0.001361
19,20,Female,Latino,Grandchild,0.059705
19,20,Female,Latino,Opp-sex partner,0.054832
19,20,Female,Latino,Opp-sex spouse,0.017972
19,20,Female,Latino,Other nonrelative,0.145649
19,20,Female,Latino,Other relative,0.085738
19,20,Female,Latino,Parent,0.000000
19,20,Female,Latino,Parent-in-law,0.000000
19,20,Female,Latino,Roommate,0.199802
19,20,Female,Latino,Same-sex partner,0.003484
19,20,Female,Latino,Same-sex spouse,0.000098
19,20,Female,Latino,Sibling,0.027431
19,20,Female,Latino,Stepchild,0.031317
19,20,Female,Multiracial or Other,Adopted child,0.014532
19,20,Female,Multiracial or Other,Biological child,0.315894
19,20,Female,Multiracial or Other,Child-in-law,0.021467
19,20,Female,Multiracial or Other,Foster child,0.001653
19,20,Female,Multiracial or Other,Grandchild,0.092525
19,20,Female,Multiracial or Other,Opp-sex partner,0.060307
19,20,Female,Multiracial or Other,Opp-sex spouse,0.021919
19,20,Female,Multiracial or Other,Other nonrelative,0.148136
19,20,Female,Multiracial or Other,Other relative,0.068108
19,20,Female,Multiracial or Other,Parent,0.000000
19,20,Female,Multiracial or Other,Parent-in-law,0.000000
19,20,Female,Multiracial or Other,Roommate,0.179776
19,20,Female,Multiracial or Other,Same-sex partner,0.004232
19,20,Female,Multiracial or Other,Same-sex spouse,0.000119
19,20,Female,Multiracial or Other,Sibling,0.033276
19,20,Female,Multiracial or Other,Stepchild,0.038057
19,20,Female,NHOPI,Adopted child,0.012769
19,20,Female,NHOPI,Biological child,0.270550
19,20,Female,NHOPI,Child-in-law,0.018858
19,20,Female,NHOPI,Foster child,0.001454
19,20,Female,NHOPI,Grandchild,0.081447
19,20,Female,NHOPI,Opp-sex partner,0.052954
19,20,Female,NHOPI,Opp-sex spouse,0.019233
19,20,Female,NHOPI,Other nonrelative,0.130302
19,20,Female,NHOPI,Other relative,0.059919
19,20,Female,NHOPI,Parent,0.000000
19,20,Female,NHOPI,Parent-in-law,0.000000
19,20,Female,NHOPI,Roommate,0.285917
19,20,Female,NHOPI,Same-sex partner,0.003723
19,20,Female,NHOPI,Same-sex spouse,0.000105
19,20,Female,NHOPI,Sibling,0.029298
19,20,Female,NHOPI,Stepchild,0.033470
19,20,Female,White,Adopted child,0.011943
19,20,Female,White,Biological child,0.238356
19,20,Female,White,Child-in-law,0.011187
19,20,Female,White,Foster child,0.001482
19,20,Female,White,Grandchild,0.070985
19,20,Female,White,Opp-sex partner,0.060043
19,20,Female,White,Opp-sex spouse,0.022826
19,20,Female,White,Other nonrelative,0.139782
19,20,Female,White,Other relative,0.047954
19,20,Female,White,Parent,0.000000
19,20,Female,White,Parent-in-law,0.000000
19,20,Female,White,Roommate,0.330427
19,20,Female,White,Same-sex partner,0.003795
19,20,Female,White,Same-sex spouse,0.000107
19,20,Female,White,Sibling,0.025118
19,20,Female,White,Stepchild,0.035994
19,20,Male,AIAN,Adopted child,0.008613
19,20,Male,AIAN,Biological child,0.328533
19,20,Male,AIAN,Child-in-law,0.011286
19,20,Male,AIAN,Foster child,0.000834
19,20,Male,AIAN,Grandchild,0.101893
19,20,Male,AIAN,Opp-sex partner,0.023992
19,20,Male,AIAN,Opp-sex spouse,0.006638
19,20,Male,AIAN,Other nonrelative,0.131491
19,20,Male,AIAN,Other relative,0.063986
19,20,Male,AIAN,Parent,0.000000
19,20,Male,AIAN,Parent-in-law,0.000000
19,20,Male,AIAN,Roommate,0.249932
19,20,Male,AIAN,Same-sex partner,0.002135
19,20,Male,AIAN,Same-sex spouse,0.000060
19,20,Male,AIAN,Sibling,0.038621
19,20,Male,AIAN,Stepchild,0.031987
19,20,Male,Asian,Adopted child,0.005533
19,20,Male,Asian,Biological child,0.307771
19,20,Male,Asian,Child-in-law,0.007271
19,20,Male,Asian,Foster child,0.000544
19,20,Male,Asian,Grandchild,0.064791
19,20,Male,Asian,Opp-sex partner,0.015582
19,20,Male,Asian,Opp-sex spouse,0.004332
19,20,Male,Asian,Other nonrelative,0.083855
19,20,Male,Asian,Other relative,0.040772
19,20,Male,Asian,Parent,0.000000
19,20,Male,Asian,Parent-in-law,0.000000
19,20,Male,Asian,Roommate,0.423158
19,20,Male,Asian,Same-sex partner,0.001393
19,20,Male,Asian,Same-sex spouse,0.000039
19,20,Male,Asian,Sibling,0.024542
19,20,Male,Asian,Stepchild,0.020416
19,20,Male,Black,Adopted child,0.007602
19,20,Male,Black,Biological child,0.416918
19,20,Male,Black,Child-in-law,0.009969
19,20,Male,Black,Foster child,0.000739
19,20,Male,Black,Grandchild,0.134873
19,20,Male,Black,Opp-sex partner,0.021233
19,20,Male,Black,Opp-sex spouse,0.005881
19,20,Male,Black,Other nonrelative,0.105801
19,20,Male,Black,Other relative,0.089531
19,20,Male,Black,Parent,0.000000
19,20,Male,Black,Parent-in-law,0.000000
19,20,Male,Black,Roommate,0.143317
19,20,Male,Black,Same-sex partner,0.001892
19,20,Male,Black,Same-sex spouse,0.000053
19,20,Male,Black,Sibling,0.034002
19,20,Male,Black,Stepchild,0.028191
19,20,Male,Latino,Adopted child,0.007986
19,20,Male,Latino,Biological child,0.400088
19,20,Male,Latino,Child-in-law,0.010469
19,20,Male,Latino,Foster child,0.000775
19,20,Male,Latino,Grandchild,0.098616
19,20,Male,Latino,Opp-sex partner,0.022281
19,20,Male,Latino,Opp-sex spouse,0.006169
19,20,Male,Latino,Other nonrelative,0.113648
19,20,Male,Latino,Other relative,0.078496
19,20,Male,Latino,Parent,0.000000
19,20,Male,Latino,Parent-in-law,0.000000
19,20,Male,Latino,Roommate,0.182915
19,20,Male,Latino,Same-sex partner,0.001984
19,20,Male,Latino,Same-sex spouse,0.000056
19,20,Male,Latino,Sibling,0.046884
19,20,Male,Latino,Stepchild,0.029633
19,20,Male,Multiracial or Other,Adopted child,0.006374
19,20,Male,Multiracial or Other,Biological child,0.383390
19,20,Male,Multiracial or Other,Child-in-law,0.008367
19,20,Male,Multiracial or Other,Foster child,0.000623
19,20,Male,Multiracial or Other,Grandchild,0.161227
19,20,Male,Multiracial or Other,Opp-sex partner,0.017877
19,20,Male,Multiracial or Other,Opp-sex spouse,0.004961
19,20,Male,Multiracial or Other,Other nonrelative,0.096854
19,20,Male,Multiracial or Other,Other relative,0.047106
19,20,Male,Multiracial or Other,Parent,0.000000
19,20,Male,Multiracial or Other,Parent-in-law,0.000000
19,20,Male,Multiracial or Other,Roommate,0.219624
19,20,Male,Multiracial or Other,Same-sex partner,0.001596
19,20,Male,Multiracial or Other,Same-sex spouse,0.000045
19,20,Male,Multiracial or Other,Sibling,0.028384
19,20,Male,Multiracial or Other,Stepchild,0.023574
19,20,Male,NHOPI,Adopted child,0.008613
19,20,Male,NHOPI,Biological child,0.328533
19,20,Male,NHOPI,Child-in-law,0.011286
19,20,Male,NHOPI,Foster child,0.000834
19,20,Male,NHOPI,Grandchild,0.101893
19,20,Male,NHOPI,Opp-sex partner,0.023992
19,20,Male,NHOPI,Opp-sex spouse,0.006638
19,20,Male,NHOPI,Other nonrelative,0.131491
19,20,Male,NHOPI,Other relative,0.063986
19,20,Male,NHOPI,Parent,0.000000
19,20,Male,NHOPI,Parent-in-law,0.000000
19,20,Male,NHOPI,Roommate,0.249932
19,20,Male,NHOPI,Same-sex partner,0.002135
19,20,Male,NHOPI,Same-sex spouse,0.000060
19,20,Male,NHOPI,Sibling,0.038621
19,20,Male,NHOPI,Stepchild,0.031987
19,20,Male,White,Adopted child,0.009305
19,20,Male,White,Biological child,0.283310
19,20,Male,White,Child-in-law,0.010281
19,20,Male,White,Foster child,0.000761
19,20,Male,White,Grandchild,0.097723
19,20,Male,White,Opp-sex partner,0.028135
19,20,Male,White,Opp-sex spouse,0.006061
19,20,Male,White,Other nonrelative,0.148350
19,20,Male,White,Other relative,0.055290
19,20,Male,White,Parent,0.000000
19,20,Male,White,Parent-in-law,0.000000
19,20,Male,White,Roommate,0.284760
19,20,Male,White,Same-sex partner,0.001949
19,20,Male,White,Same-sex spouse,0.000055
19,20,Male,White,Sibling,0.035384
19,20,Male,White,Stepchild,0.038634
20,21,Female,AIAN,Adopted child,0.009765
20,21,Female,AIAN,Biological child,0.243167
20,21,Female,AIAN,Child-in-law,0.018340
20,21,Female,AIAN,Foster child,0.000670
20,21,Female,AIAN,Grandchild,0.057342
20,21,Female,AIAN,Opp-sex partner,0.067388
20,21,Female,AIAN,Opp-sex spouse,0.023741
20,21,Female,AIAN,Other nonrelative,0.120332
20,21,Female,AIAN,Other relative,0.050363
20,21,Female,AIAN,Parent,0.000000
20,21,Female,AIAN,Parent-in-law,0.000000
20,21,Female,AIAN,Roommate,0.355419
20,21,Female,AIAN,Same-sex partner,0.004872
20,21,Female,AIAN,Same-sex spouse,0.000524
20,21,Female,AIAN,Sibling,0.026510
20,21,Female,AIAN,Stepchild,0.021566
20,21,Female,Asian,Adopted child,0.005804
20,21,Female,Asian,Biological child,0.197474
20,21,Female,Asian,Child-in-law,0.010782
20,21,Female,Asian,Foster child,0.000395
20,21,Female,Asian,Grandchild,0.034197
20,21,Female,Asian,Opp-sex partner,0.039654
20,21,Female,Asian,Opp-sex spouse,0.013908
20,21,Female,Asian,Other nonrelative,0.133883
20,21,Female,Asian,Other relative,0.029883
20,21,Female,Asian,Parent,0.000000
20,21,Female,Asian,Parent-in-law,0.000000
20,21,Female,Asian,Roommate,0.502193
20,21,Female,Asian,Same-sex partner,0.002861
20,21,Female,Asian,Same-sex spouse,0.000309
20,21,Female,Asian,Sibling,0.015804
20,21,Female,Asian,Stepchild,0.012852
20,21,Female,Black,Adopted child,0.008561
20,21,Female,Black,Biological child,0.306916
20,21,Female,Black,Child-in-law,0.016041
20,21,Female,Black,Foster child,0.000586
20,21,Female,Black,Grandchild,0.118243
20,21,Female,Black,Opp-sex partner,0.058954
20,21,Female,Black,Opp-sex spouse,0.020751
20,21,Female,Black,Other nonrelative,0.092987
20,21,Female,Black,Other relative,0.087117
20,21,Female,Black,Parent,0.000000
20,21,Female,Black,Parent-in-law,0.000000
20,21,Female,Black,Roommate,0.242954
20,21,Female,Black,Same-sex partner,0.004261
20,21,Female,Black,Same-sex spouse,0.000459
20,21,Female,Black,Sibling,0.023254
20,21,Female,Black,Stepchild,0.018916
20,21,Female,Latino,Adopted child,0.010605
20,21,Female,Latino,Biological child,0.323698
20,21,Female,Latino,Child-in-law,0.042365
20,21,Female,Latino,Foster child,0.000728
20,21,Female,Latino,Grandchild,0.052216
20,21,Female,Latino,Opp-sex partner,0.055979
20,21,Female,Latino,Opp-sex spouse,0.025826
20,21,Female,Latino,Other nonrelative,0.123443
20,21,Female,Latino,Other relative,0.075351
20,21,Female,Latino,Parent,0.000000
20,21,Female,Latino,Parent-in-law,0.000000
20,21,Female,Latino,Roommate,0.223239
20,21,Female,Latino,Same-sex partner,0.005299
20,21,Female,Latino,Same-sex spouse,0.000570
20,21,Female,Latino,Sibling,0.037267
20,21,Female,Latino,Stepchild,0.023414
20,21,Female,Multiracial or Other,Adopted child,0.008968
20,21,Female,Multiracial or Other,Biological child,0.318617
20,21,Female,Multiracial or Other,Child-in-law,0.016819
20,21,Female,Multiracial or Other,Foster child,0.000614
20,21,Female,Multiracial or Other,Grandchild,0.052685
20,21,Female,Multiracial or Other,Opp-sex partner,0.061808
20,21,Female,Multiracial or Other,Opp-sex spouse,0.021762
20,21,Female,Multiracial or Other,Other nonrelative,0.125140
20,21,Female,Multiracial or Other,Other relative,0.046242
20,21,Female,Multiracial or Other,Parent,0.000000
20,21,Female,Multiracial or Other,Parent-in-law,0.000000
20,21,Female,Multiracial or Other,Roommate,0.298227
20,21,Female,Multiracial or Other,Same-sex partner,0.004468
20,21,Female,Multiracial or Other,Same-sex spouse,0.000481
20,21,Female,Multiracial or Other,Sibling,0.024356
20,21,Female,Multiracial or Other,Stepchild,0.019813
20,21,Female,NHOPI,Adopted child,0.009765
20,21,Female,NHOPI,Biological child,0.243167
20,21,Female,NHOPI,Child-in-law,0.018340
20,21,Female,NHOPI,Foster child,0.000670
20,21,Female,NHOPI,Grandchild,0.057342
20,21,Female,NHOPI,Opp-sex partner,0.067388
20,21,Female,NHOPI,Opp-sex spouse,0.023741
20,21,Female,NHOPI,Other nonrelative,0.120332
20,21,Female,NHOPI,Other relative,0.050363
20,21,Female,NHOPI,Parent,0.000000
20,21,Female,NHOPI,Parent-in-law,0.000000
20,21,Female,NHOPI,Roommate,0.355419
20,21,Female,NHOPI,Same-sex partner,0.004872
20,21,Female,NHOPI,Same-sex spouse,0.000524
20,21,Female,NHOPI,Sibling,0.026510
20,21,Female,NHOPI,Stepchild,0.021566
20,21,Female,White,Adopted child,0.008119
20,21,Female,White,Biological child,0.208687
20,21,Female,White,Child-in-law,0.016157
20,21,Female,White,Foster child,0.000495
20,21,Female,White,Grandchild,0.051857
20,21,Female,White,Opp-sex partner,0.080470
20,21,Female,White,Opp-sex spouse,0.026050
20,21,Female,White,Other nonrelative,0.122849
20,21,Female,White,Other relative,0.038674
20,21,Female,White,Parent,0.000000
20,21,Female,White,Parent-in-law,0.000000
20,21,Female,White,Roommate,0.402879
20,21,Female,White,Same-sex partner,0.003591
20,21,Female,White,Same-sex spouse,0.000387
20,21,Female,White,Sibling,0.020294
20,21,Female,White,Stepchild,0.019492
20,21,Male,AIAN,Adopted child,0.010722
20,21,Male,AIAN,Biological child,0.278503
20,21,Male,AIAN,Child-in-law,0.008843
20,21,Male,AIAN,Foster child,0.000363
20,21,Male,AIAN,Grandchild,0.074286
20,21,Male,AIAN,Opp-sex partner,0.035938
20,21,Male,AIAN,Opp-sex spouse,0.006673
20,21,Male,AIAN,Other nonrelative,0.127194
20,21,Male,AIAN,Other relative,0.050614
20,21,Male,AIAN,Parent,0.000000
20,21,Male,AIAN,Parent-in-law,0.000000
20,21,Male,AIAN,Roommate,0.343531
20,21,Male,AIAN,Same-sex partner,0.002219
20,21,Male,AIAN,Same-sex spouse,0.000284
20,21,Male,AIAN,Sibling,0.033758
20,21,Male,AIAN,Stepchild,0.027073
20,21,Male,Asian,Adopted child,0.007144
20,21,Male,Asian,Biological child,0.220602
20,21,Male,Asian,Child-in-law,0.005984
20,21,Male,Asian,Foster child,0.000246
20,21,Male,Asian,Grandchild,0.049402
20,21,Male,Asian,Opp-sex partner,0.024257
20,21,Male,Asian,Opp-sex spouse,0.004605
20,21,Male,Asian,Other nonrelative,0.084787
20,21,Male,Asian,Other relative,0.033762
20,21,Male,Asian,Parent,0.000000
20,21,Male,Asian,Parent-in-law,0.000000
20,21,Male,Asian,Roommate,0.527051
20,21,Male,Asian,Same-sex partner,0.001502
20,21,Male,Asian,Same-sex spouse,0.000192
20,21,Male,Asian,Sibling,0.022454
20,21,Male,Asian,Stepchild,0.018010
20,21,Male,Black,Adopted child,0.011838
20,21,Male,Black,Biological child,0.344761
20,21,Male,Black,Child-in-law,0.009734
20,21,Male,Black,Foster child,0.000399
20,21,Male,Black,Grandchild,0.114417
20,21,Male,Black,Opp-sex partner,0.039583
20,21,Male,Black,Opp-sex spouse,0.007318
20,21,Male,Black,Other nonrelative,0.142134
20,21,Male,Black,Other relative,0.075675
20,21,Male,Black,Parent,0.000000
20,21,Male,Black,Parent-in-law,0.000000
20,21,Male,Black,Roommate,0.184200
20,21,Male,Black,Same-sex partner,0.002442
20,21,Male,Black,Same-sex spouse,0.000313
20,21,Male,Black,Sibling,0.037285
20,21,Male,Black,Stepchild,0.029900
20,21,Male,Latino,Adopted child,0.011913
20,21,Male,Latino,Biological child,0.348410
20,21,Male,Latino,Child-in-law,0.009794
20,21,Male,Latino,Foster child,0.000402
20,21,Male,Latino,Grandchild,0.058321
20,21,Male,Latino,Opp-sex partner,0.034356
20,21,Male,Latino,Opp-sex spouse,0.007361
20,21,Male,Latino,Other nonrelative,0.124288
20,21,Male,Latino,Other relative,0.069717
20,21,Male,Latino,Parent,0.000000
20,21,Male,Latino,Parent-in-law,0.000000
20,21,Male,Latino,Roommate,0.253010
20,21,Male,Latino,Same-sex partner,0.002457
20,21,Male,Latino,Same-sex spouse,0.000315
20,21,Male,Latino,Sibling,0.049567
20,21,Male,Latino,Stepchild,0.030090
20,21,Male,Multiracial or Other,Adopted child,0.010107
20,21,Male,Multiracial or Other,Biological child,0.346110
20,21,Male,Multiracial or Other,Child-in-law,0.008352
20,21,Male,Multiracial or Other,Foster child,0.000343
20,21,Male,Multiracial or Other,Grandchild,0.070013
20,21,Male,Multiracial or Other,Opp-sex partner,0.033932
20,21,Male,Multiracial or Other,Opp-sex spouse,0.006318
20,21,Male,Multiracial or Other,Other nonrelative,0.119912
20,21,Male,Multiracial or Other,Other relative,0.047720
20,21,Male,Multiracial or Other,Parent,0.000000
20,21,Male,Multiracial or Other,Parent-in-law,0.000000
20,21,Male,Multiracial or Other,Roommate,0.297495
20,21,Male,Multiracial or Other,Same-sex partner,0.002096
20,21,Male,Multiracial or Other,Same-sex spouse,0.000268
20,21,Male,Multiracial or Other,Sibling,0.031817
20,21,Male,Multiracial or Other,Stepchild,0.025517
20,21,Male,NHOPI,Adopted child,0.010722
20,21,Male,NHOPI,Biological child,0.278503
20,21,Male,NHOPI,Child-in-law,0.008843
20,21,Male,NHOPI,Foster child,0.000363
20,21,Male,NHOPI,Grandchild,0.074286
20,21,Male,NHOPI,Opp-sex partner,0.035938
20,21,Male,NHOPI,Opp-sex spouse,0.006673
20,21,Male,NHOPI,Other nonrelative,0.127194
20,21,Male,NHOPI,Other relative,0.050614
20,21,Male,NHOPI,Parent,0.000000
20,21,Male,NHOPI,Parent-in-law,0.000000
20,21,Male,NHOPI,Roommate,0.343531
20,21,Male,NHOPI,Same-sex partner,0.002219
20,21,Male,NHOPI,Same-sex spouse,0.000284
20,21,Male,NHOPI,Sibling,0.033758
20,21,Male,NHOPI,Stepchild,0.027073
20,21,Male,White,Adopted child,0.009702
20,21,Male,White,Biological child,0.244493
20,21,Male,White,Child-in-law,0.007843
20,21,Male,White,Foster child,0.000404
20,21,Male,White,Grandchild,0.071502
20,21,Male,White,Opp-sex partner,0.037948
20,21,Male,White,Opp-sex spouse,0.006433
20,21,Male,White,Other nonrelative,0.128938
20,21,Male,White,Other relative,0.042740
20,21,Male,White,Parent,0.000000
20,21,Male,White,Parent-in-law,0.000000
20,21,Male,White,Roommate,0.392875
20,21,Male,White,Same-sex partner,0.002472
20,21,Male,White,Same-sex spouse,0.000316
20,21,Male,White,Sibling,0.027614
20,21,Male,White,Stepchild,0.026719
21,22,Female,AIAN,Adopted child,0.009448
21,22,Female,AIAN,Biological child,0.254442
21,22,Female,AIAN,Child-in-law,0.023222
21,22,Female,AIAN,Foster child,0.000000
21,22,Female,AIAN,Grandchild,0.049812
21,22,Female,AIAN,Opp-sex partner,0.074527
21,22,Female,AIAN,Opp-sex spouse,0.030362
21,22,Female,AIAN,Other nonrelative,0.118760
21,22,Female,AIAN,Other relative,0.038010
21,22,Female,AIAN,Parent,0.000000
21,22,Female,AIAN,Parent-in-law,0.000000
21,22,Female,AIAN,Roommate,0.341319
21,22,Female,AIAN,Same-sex partner,0.005467
21,22,Female,AIAN,Same-sex spouse,0.000074
21,22,Female,AIAN,Sibling,0.028781
21,22,Female,AIAN,Stepchild,0.025777
21,22,Female,Asian,Adopted child,0.006114
21,22,Female,Asian,Biological child,0.240490
21,22,Female,Asian,Child-in-law,0.014967
21,22,Female,Asian,Foster child,0.000000
21,22,Female,Asian,Grandchild,0.032453
21,22,Female,Asian,Opp-sex partner,0.047999
21,22,Female,Asian,Opp-sex spouse,0.019504
21,22,Female,Asian,Other nonrelative,0.090299
21,22,Female,Asian,Other relative,0.024725
21,22,Female,Asian,Parent,0.000000
21,22,Female,Asian,Parent-in-law,0.000000
21,22,Female,Asian,Roommate,0.484437
21,22,Female,Asian,Same-sex partner,0.003526
21,22,Female,Asian,Same-sex spouse,0.000047
21,22,Female,Asian,Sibling,0.018682
21,22,Female,Asian,Stepchild,0.016756
21,22,Female,Black,Adopted child,0.007967
21,22,Female,Black,Biological child,0.384735
21,22,Female,Black,Child-in-law,0.019556
21,22,Female,Black,Foster child,0.000000
21,22,Female,Black,Grandchild,0.083554
21,22,Female,Black,Opp-sex partner,0.062747
21,22,Female,Black,Opp-sex spouse,0.025540
21,22,Female,Black,Other nonrelative,0.109516
21,22,Female,Black,Other relative,0.046695
21,22,Female,Black,Parent,0.000000
21,22,Female,Black,Parent-in-law,0.000000
21,22,Female,Black,Roommate,0.208956
21,22,Female,Black,Same-sex partner,0.004605
21,22,Female,Black,Same-sex spouse,0.000062
21,22,Female,Black,Sibling,0.024296
21,22,Female,Black,Stepchild,0.021771
21,22,Female,Latino,Adopted child,0.009980
21,22,Female,Latino,Biological child,0.251275
21,22,Female,Latino,Child-in-law,0.053444
21,22,Female,Latino,Foster child,0.000000
21,22,Female,Latino,Grandchild,0.048561
21,22,Female,Latino,Opp-sex partner,0.062410
21,22,Female,Latino,Opp-sex spouse,0.031531
21,22,Female,Latino,Other nonrelative,0.131840
21,22,Female,Latino,Other relative,0.060935
21,22,Female,Latino,Parent,0.000000
21,22,Female,Latino,Parent-in-law,0.000000
21,22,Female,Latino,Roommate,0.267255
21,22,Female,Latino,Same-sex partner,0.005777
21,22,Female,Latino,Same-sex spouse,0.000078
21,22,Female,Latino,Sibling,0.049700
21,22,Female,Latino,Stepchild,0.027215
21,22,Female,Multiracial or Other,Adopted child,0.009555
21,22,Female,Multiracial or Other,Biological child,0.343685
21,22,Female,Multiracial or Other,Child-in-law,0.023487
21,22,Female,Multiracial or Other,Foster child,0.000000
21,22,Female,Multiracial or Other,Grandchild,0.050369
21,22,Female,Multiracial or Other,Opp-sex partner,0.075378
21,22,Female,Multiracial or Other,Opp-sex spouse,0.030710
21,22,Female,Multiracial or Other,Other nonrelative,0.098568
21,22,Female,Multiracial or Other,Other relative,0.038437
21,22,Female,Multiracial or Other,Parent,0.000000
21,22,Female,Multiracial or Other,Parent-in-law,0.000000
